Well_Name,Zone_Name,Depth,Top_Depth,Bottom_Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
24P,5.2L_290,3181.4824,3181.4062,3181.5586,0.0998,0.8572,,0.5421,0,,,False,,
24P,5.2L_290,3181.6348,3181.5586,3181.711,0.026,1.0,,0.747,0,,,False,,
24P,5.2L_290,3181.7872,3181.711,3181.8634,0.0029,1.0,,0.8602,0,,,False,,
24P,5.2L_290,3181.9396,3181.8634,3182.0158,0.0497,1.0,,0.7011,0,,,False,,
24P,5.2L_290,3182.092,3182.0158,3182.1682,0.1159,0.7908,,0.5837,0,,,False,,
24P,5.2L_290,3182.2444,3182.1682,3182.3206,0.1205,0.771,,0.5896,0,,,False,,
24P,5.2L_290,3182.3968,3182.3206,3182.473,0.0907,1.0,,0.6449,0,,,False,,
24P,5.2L_290,3182.5492,3182.473,3182.6254,0.0039,1.0,,0.8468,0,,,False,,
24P,5.2L_290,3182.7016,3182.6254,3182.7778,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3182.854,3182.7778,3182.9302,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.0064,3182.9302,3183.0826,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.1588,3183.0826,3183.235,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.3112,3183.235,3183.3874,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.4636,3183.3874,3183.5398,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.616,3183.5398,3183.6922,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.7684,3183.6922,3183.8446,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3183.9208,3183.8446,3183.997,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3184.0732,3183.997,3184.1494,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3184.2256,3184.1494,3184.3018,0.0001,1.0,,1.0,0,,,False,,
24P,5.2L_290,3184.378,3184.3018,3184.4542,0.0008,1.0,,0.9108,0,,,False,,
24P,5.2L_295,3184.5304,3184.4542,3184.6066,0.0069,1.0,,0.8205,0,,,False,,
24P,5.2L_295,3184.6828,3184.6066,3184.759,0.0265,1.0,,0.7459,0,,,False,,
24P,5.2L_295,3184.8352,3184.759,3184.9114,0.0534,1.0,,0.6737,0,,,False,,
24P,5.2L_295,3184.9876,3184.9114,3185.0638,0.0547,1.0,,0.6088,0,,,False,,
24P,5.2L_295,3185.14,3185.0638,3185.2162,0.0664,1.0,,0.5099,0,,,False,,
24P,5.2L_295,3185.2924,3185.2162,3185.3686,0.1089,0.7033,,0.3101,0,,,False,,
24P,5.2L_295,3185.4448,3185.3686,3185.521,0.1479,0.4915,,0.1322,0,,,False,,
24P,5.2L_295,3185.5972,3185.521,3185.6734,0.1757,0.3987,,0.019,0,,,False,,
24P,5.2L_295,3185.7496,3185.6734,3185.8258,0.1884,0.3619,,0.0,0,,,False,,
24P,5.2L_295,3185.902,3185.8258,3185.9782,0.1902,0.3577,,0.0,0,,,False,,
24P,5.2L_295,3186.0544,3185.9782,3186.1306,0.1921,0.3536,,0.0,0,,,False,,
24P,5.2L_295,3186.2068,3186.1306,3186.283,0.1942,0.3502,,0.0,0,,,False,,
24P,5.2L_295,3186.3592,3186.283,3186.4354,0.1919,0.3548,,0.013,0,,,False,,
24P,5.2L_295,3186.5116,3186.4354,3186.5878,0.1608,0.4224,,0.2035,0,,,False,,
24P,5.2L_295,3186.664,3186.5878,3186.7402,0.1309,0.5211,,0.3592,0,,,False,,
24P,5.2L_295,3186.8164,3186.7402,3186.8926,0.0959,0.7299,,0.4114,0,,,False,,
24P,5.2L_295,3186.9688,3186.8926,3187.045,0.0706,1.0,,0.4713,0,,,False,,
24P,5.2L_295,3187.1212,3187.045,3187.1974,0.0736,1.0,,0.5538,0,,,False,,
24P,5.2L_295,3187.2736,3187.1974,3187.3498,0.0791,0.9707,,0.6095,0,,,False,,
24P,5.2L_295,3187.426,3187.3498,3187.5022,0.082,0.9353,,0.5858,0,,,False,,
24P,5.2L_295,3187.5784,3187.5022,3187.6546,0.0801,0.9493,,0.5485,0,,,False,,
24P,5.2L_295,3187.7308,3187.6546,3187.807,0.0659,1.0,,0.4709,0,,,False,,
24P,5.2L_295,3187.8832,3187.807,3187.9594,0.0555,1.0,,0.4293,0,,,False,,
24P,5.2L_295,3188.0356,3187.9594,3188.1118,0.0471,1.0,,0.4943,0,,,False,,
24P,5.2L_295,3188.188,3188.1118,3188.2642,0.0433,1.0,,0.5488,0,,,False,,
24P,5.2L_295,3188.3404,3188.2642,3188.4166,0.0513,1.0,,0.5717,0,,,False,,
24P,5.2L_295,3188.4928,3188.4166,3188.569,0.0592,1.0,,0.5996,0,,,False,,
24P,5.2L_295,3188.6452,3188.569,3188.7214,0.0658,1.0,,0.6423,0,,,False,,
24P,5.2L_295,3188.7976,3188.7214,3188.8738,0.0745,1.0,,0.6542,0,,,False,,
24P,5.2L_295,3188.95,3188.8738,3189.0262,0.0876,0.9532,,0.5748,0,,,False,,
24P,5.2L_295,3189.1024,3189.0262,3189.1786,0.1028,0.8322,,0.5125,0,,,False,,
24P,5.2L_295,3189.2548,3189.1786,3189.331,0.1197,0.7167,,0.501,0,,,False,,
24P,5.2L_295,3189.4072,3189.331,3189.4834,0.1338,0.6421,,0.5248,0,,,False,,
24P,5.2L_295,3189.5596,3189.4834,3189.6358,0.0838,1.0,,0.6538,0,,,False,,
24P,5.2L_295,3189.712,3189.6358,3189.7882,0.027,1.0,,0.7447,0,,,False,,
24P,5.2L_295,3189.8644,3189.7882,3189.9406,0.0374,1.0,,0.7225,0,,,False,,
24P,5.2L_295,3190.0168,3189.9406,3190.093,0.0503,1.0,,0.7002,0,,,False,,
24P,5.2L_295,3190.1692,3190.093,3190.2454,0.0657,1.0,,0.6777,0,,,False,,
24P,5.2L_295,3190.3216,3190.2454,3190.3978,0.0594,1.0,,0.6675,0,,,False,,
24P,5.2L_295,3190.474,3190.3978,3190.5502,0.0545,1.0,,0.6938,0,,,False,,
24P,5.2L_295,3190.6264,3190.5502,3190.7026,0.0613,1.0,,0.6839,0,,,False,,
24P,5.2L_295,3190.7788,3190.7026,3190.855,0.0889,1.0,,0.5668,0,,,False,,
24P,5.2L_295,3190.9312,3190.855,3191.0074,0.1026,0.8948,,0.496,0,,,False,,
24P,5.2L_295,3191.0836,3191.0074,3191.1598,0.1031,0.8645,,0.563,0,,,False,,
24P,5.2L_295,3191.236,3191.1598,3191.3122,0.1031,0.8439,,0.6175,0,,,False,,
24P,5.2L_295,3191.3884,3191.3122,3191.4646,0.0913,0.937,,0.6352,0,,,False,,
24P,5.2L_295,3191.5408,3191.4646,3191.617,0.0787,1.0,,0.6516,0,,,False,,
24P,5.2L_295,3191.6932,3191.617,3191.7694,0.0634,1.0,,0.6643,0,,,False,,
24P,5.2L_295,3191.8456,3191.7694,3191.9218,0.0511,1.0,,0.6679,0,,,False,,
24P,5.2L_295,3191.998,3191.9218,3192.0742,0.0482,1.0,,0.6447,0,,,False,,
24P,5.2L_295,3192.1504,3192.0742,3192.2266,0.047,1.0,,0.6352,0,,,False,,
24P,5.2L_295,3192.3028,3192.2266,3192.379,0.0469,1.0,,0.6664,0,,,False,,
24P,5.2L_300_FS_Top,3192.4552,3192.379,3192.5314,0.0469,1.0,,0.6825,0,,,False,,
24P,5.2L_300_FS_Top,3192.6076,3192.5314,3192.6838,0.0468,1.0,,0.6538,0,,,False,,
24P,5.2L_300_FS_Top,3192.76,3192.6838,3192.8362,0.0479,1.0,,0.6383,0,,,False,,
24P,5.2L_300_FS_Top,3192.9124,3192.8362,3192.9886,0.0528,1.0,,0.662,0,,,False,,
24P,5.2L_300_FS_Top,3193.0648,3192.9886,3193.141,0.0478,1.0,,0.7043,0,,,False,,
24P,5.2L_300_FS_Top,3193.2172,3193.141,3193.2934,0.0101,1.0,,0.8015,0,,,False,,
24P,5.2L_300_FS_Top,3193.3696,3193.2934,3193.4458,0.0058,1.0,,0.8291,0,,,False,,
24P,5.2L_300,3193.522,3193.4458,3193.5982,0.0866,0.9647,,0.6501,0,,,False,,
24P,5.2L_300,3193.6744,3193.5982,3193.7506,0.1087,0.7693,,0.4825,0,,,False,,
24P,5.2L_300,3193.8268,3193.7506,3193.903,0.1335,0.6141,,0.3482,0,,,False,,
24P,5.2L_300,3193.9792,3193.903,3194.0554,0.1493,0.5404,,0.2751,0,,,False,,
24P,5.2L_300,3194.1316,3194.0554,3194.2078,0.1378,0.5803,,0.3837,0,,,False,,
24P,5.2L_300,3194.284,3194.2078,3194.3602,0.1226,0.65,,0.489,0,,,False,,
24P,5.2L_300,3194.4364,3194.3602,3194.5126,0.0921,0.8772,,0.5844,0,,,False,,
24P,5.2L_300,3194.5888,3194.5126,3194.665,0.0708,1.0,,0.6325,0,,,False,,
24P,5.2L_300,3194.7412,3194.665,3194.8174,0.0784,1.0,,0.5402,0,,,False,,
24P,5.2L_300,3194.8936,3194.8174,3194.9698,0.0883,0.911,,0.4715,0,,,False,,
24P,5.2L_300,3195.046,3194.9698,3195.1222,0.103,0.7889,,0.4728,0,,,False,,
24P,5.2L_300,3195.1984,3195.1222,3195.2746,0.1126,0.727,,0.4952,0,,,False,,
24P,5.2L_300,3195.3508,3195.2746,3195.427,0.105,0.7772,,0.5803,0,,,False,,
24P,5.2L_300,3195.5032,3195.427,3195.5794,0.087,0.9333,,0.6497,0,,,False,,
24P,5.2L_300,3195.6556,3195.5794,3195.7318,0.0694,1.0,,0.6726,0,,,False,,
24P,5.2L_300,3195.808,3195.7318,3195.8842,0.0512,1.0,,0.6989,0,,,False,,
24P,5.2L_300,3195.9604,3195.8842,3196.0366,0.0311,1.0,,0.7352,0,,,False,,
24P,5.2L_300,3196.1128,3196.0366,3196.189,0.0309,1.0,,0.7356,0,,,False,,
24P,5.2L_300,3196.2652,3196.189,3196.3414,0.0836,1.0,,0.6298,0,,,False,,
24P,5.2L_300,3196.4176,3196.3414,3196.4938,0.1099,0.8171,,0.4999,0,,,False,,
24P,5.2L_300,3196.57,3196.4938,3196.6462,0.1521,0.6225,,0.2987,0,,,False,,
24P,5.2L_300,3196.7224,3196.6462,3196.7986,0.1814,0.5422,,0.1722,0,,,False,,
24P,5.2L_300,3196.8748,3196.7986,3196.951,0.1726,0.5564,,0.2675,0,,,False,,
24P,5.2L_300,3197.0272,3196.951,3197.1034,0.1561,0.6084,,0.3884,0,,,False,,
24P,5.2L_300,3197.1796,3197.1034,3197.2558,0.1149,0.8485,,0.585,0,,,False,,
24P,5.2L_300,3197.332,3197.2558,3197.4082,0.0304,1.0,,0.7369,0,,,False,,
24P,5.2L_300,3197.4844,3197.4082,3197.5606,0.0226,1.0,,0.7558,0,,,False,,
24P,5.2L_300,3197.6368,3197.5606,3197.713,0.019,1.0,,0.7663,0,,,False,,
24P,5.2L_300,3197.7892,3197.713,3197.8654,0.0241,1.0,,0.7517,0,,,False,,
24P,5.2L_300,3197.9416,3197.8654,3198.0178,0.0298,1.0,,0.7382,0,,,False,,
24P,5.2L_300,3198.094,3198.0178,3198.1702,0.0347,1.0,,0.7277,0,,,False,,
24P,5.2L_300,3198.2464,3198.1702,3198.3226,0.0408,1.0,,0.7162,0,,,False,,
24P,5.2L_300,3198.3988,3198.3226,3198.475,0.0495,1.0,,0.7015,0,,,False,,
24P,5.2L_300,3198.5512,3198.475,3198.6274,0.046,1.0,,0.7072,0,,,False,,
24P,5.2L_300,3198.7036,3198.6274,3198.7798,0.0169,1.0,,0.7732,0,,,False,,
24P,5.2L_300,3198.856,3198.7798000000003,3198.9322,0.0145,1.0,,0.7821,0,,,False,,
24P,5.2L_300,3199.0084,3198.9322,3199.0846,0.0359,1.0,,0.6217,0,,,False,,
24P,5.2L_300,3199.1608,3199.0846,3199.237,0.0362,1.0,,0.4537,0,,,False,,
24P,5.2L_300,3199.3132,3199.237,3199.3894,0.0551,1.0,,0.2627,0,,,False,,
24P,5.2L_300,3199.4656,3199.3894,3199.5418,0.0902,0.6923,,0.1118,0,,,False,,
24P,5.2L_300,3199.618,3199.5418,3199.6942,0.1206,0.5486,,0.0796,0,,,False,,
24P,5.2L_300,3199.7704,3199.6942,3199.8466,0.1438,0.4902,,0.0701,0,,,False,,
24P,5.2L_300,3199.9228,3199.8466,3199.999,0.1493,0.5042,,0.1283,0,,,False,,
25P,5.2U_010,2870.1264,2870.0502,2870.2026,0.0755,1.0,,0.6541,0,,,False,,
25P,5.2U_010,2870.2788,2870.2026,2870.355,0.0118,1.0,,0.8166,0,,,False,,
25P,5.2U_010,2870.4312,2870.355,2870.5074,0.0006,1.0,,0.9284,0,,,False,,
25P,5.2U_010,2870.5836,2870.5074,2870.6598,0.0005,1.0,,0.9226,0,,,False,,
25P,5.2U_010,2870.736,2870.6598,2870.8122,0.0088,1.0,,0.8136,0,,,False,,
25P,5.2U_010,2870.8884,2870.8122,2870.9646,0.0488,1.0,,0.6957,0,,,False,,
25P,5.2U_010,2871.0408,2870.9646,2871.117,0.0741,1.0,,0.6558,0,,,False,,
25P,5.2U_010,2871.1932,2871.117,2871.2694,0.0878,1.0,,0.6065,0,,,False,,
25P,5.2U_010,2871.3456,2871.2694,2871.4218,0.0806,1.0,,0.6147,0,,,False,,
25P,5.2U_010,2871.498,2871.4218,2871.5742,0.0773,1.0,,0.5692,0,,,False,,
25P,5.2U_010,2871.6504,2871.5742,2871.7266,0.0714,1.0,,0.5685,0,,,False,,
25P,5.2U_010,2871.8028,2871.7266,2871.879,0.0723,1.0,,0.5452,0,,,False,,
25P,5.2U_010,2871.9552,2871.879,2872.0314,0.0739,1.0,,0.5371,0,,,False,,
25P,5.2U_010,2872.1076,2872.0314,2872.1838,0.0675,1.0,,0.559,0,,,False,,
25P,5.2U_010,2872.26,2872.1838,2872.3362,0.0687,1.0,,0.5445,0,,,False,,
25P,5.2U_010,2872.4124,2872.3362,2872.4886,0.0824,1.0,,0.4628,0,,,False,,
25P,5.2U_010,2872.5648,2872.4886,2872.641,0.0864,1.0,,0.43,0,,,False,,
25P,5.2U_010,2872.7172,2872.641,2872.7934,0.0802,1.0,,0.4394,0,,,False,,
25P,5.2U_010,2872.8696,2872.7934,2872.9458,0.0742,1.0,,0.4713,0,,,False,,
25P,5.2U_010,2873.022,2872.9458,2873.0982,0.0776,1.0,,0.4769,0,,,False,,
25P,5.2U_010,2873.1744,2873.0982,2873.2506,0.0988,1.0,,0.4383,0,,,False,,
25P,5.2U_010,2873.3268,2873.2506,2873.403,0.1079,1.0,,0.4266,0,,,False,,
25P,5.2U_010,2873.4792,2873.403,2873.5554,0.0976,1.0,,0.4624,0,,,False,,
25P,5.2U_010,2873.6316,2873.5554,2873.7078,0.086,1.0,,0.5013,0,,,False,,
25P,5.2U_010,2873.784,2873.7078,2873.8602,0.0993,1.0,,0.4672,0,,,False,,
25P,5.2U_010,2873.9364,2873.8602,2874.0126,0.1188,1.0,,0.4136,0,,,False,,
25P,5.2U_010,2874.0888,2874.0126,2874.165,0.112,1.0,,0.4175,0,,,False,,
25P,5.2U_010,2874.2412,2874.165,2874.3174,0.1178,1.0,,0.3875,0,,,False,,
25P,5.2U_010,2874.3936,2874.3174,2874.4698,0.1269,1.0,,0.3451,0,,,False,,
25P,5.2U_010,2874.546,2874.4698,2874.6222,0.1158,1.0,,0.3678,0,,,False,,
25P,5.2U_010,2874.6984,2874.6222,2874.7746,0.0991,1.0,,0.4018,0,,,False,,
25P,5.2U_010,2874.8508,2874.7746,2874.927,0.0934,1.0,,0.3974,0,,,False,,
25P,5.2U_010,2875.0032,2874.927,2875.0794,0.0924,1.0,,0.3747,0,,,False,,
25P,5.2U_010,2875.1556,2875.0794,2875.2318,0.095,1.0,,0.3625,0,,,False,,
25P,5.2U_010,2875.308,2875.2318,2875.3842,0.1217,0.9761,,0.2737,0,,,False,,
25P,5.2U_010,2875.4604,2875.3842,2875.5366,0.1562,0.7527,,0.1817,0,,,False,,
25P,5.2U_010,2875.6128,2875.5366,2875.689,0.1914,0.6065,,0.0935,0,,,False,,
25P,5.2U_010,2875.7652,2875.689,2875.8414,0.1924,0.6065,,0.1123,0,,,False,,
25P,5.2U_010,2875.9176,2875.8414,2875.9938,0.1595,0.7473,,0.2513,0,,,False,,
25P,5.2U_010,2876.07,2875.9938,2876.1462,0.1414,0.8597,,0.3363,0,,,False,,
25P,5.2U_010,2876.2224,2876.1462,2876.2986,0.1318,0.9395,,0.3526,0,,,False,,
25P,5.2U_010,2876.3748,2876.2986,2876.451,0.1144,0.9953,,0.3503,0,,,False,,
25P,5.2U_010,2876.5272,2876.451,2876.6034,0.093,1.0,,0.3828,0,,,False,,
25P,5.2U_010,2876.6796,2876.6034,2876.7558,0.0813,1.0,,0.3871,0,,,False,,
25P,5.2U_010,2876.832,2876.7558,2876.9082,0.0895,1.0,,0.3482,0,,,False,,
25P,5.2U_010,2876.9844,2876.9082,2877.0606,0.1064,1.0,,0.2876,0,,,False,,
25P,5.2U_010,2877.1368,2877.0606,2877.213,0.1144,1.0,,0.2557,0,,,False,,
25P,5.2U_010,2877.2892,2877.213,2877.3654,0.1344,0.9003,,0.1932,0,,,False,,
25P,5.2U_010,2877.4416,2877.3654,2877.5178,0.1539,0.7915,,0.1447,0,,,False,,
25P,5.2U_010,2877.594,2877.5178,2877.6702,0.1801,0.679,,0.0887,0,,,False,,
25P,5.2U_010,2877.7464,2877.6702,2877.8226,0.1902,0.6417,,0.0706,0,,,False,,
25P,5.2U_010,2877.8988,2877.8226,2877.975,0.1839,0.6594,,0.0919,0,,,False,,
25P,5.2U_010,2878.0512,2877.975,2878.1274,0.18,0.6718,,0.1002,0,,,False,,
25P,5.2U_010,2878.2036,2878.1274,2878.2798,0.2076,0.5787,,0.0334,0,,,False,,
25P,5.2U_010,2878.356,2878.2798000000003,2878.4322,0.2261,0.5287,,0.0014,0,,,False,,
25P,5.2U_010,2878.5084,2878.4322,2878.5846,0.2393,0.4979,,0.0,0,,,False,,
25P,5.2U_010,2878.6608,2878.5846,2878.737,0.2431,0.4916,,0.0,0,,,False,,
25P,5.2U_010,2878.8132,2878.737,2878.8894,0.2458,0.4865,,0.0,0,,,False,,
25P,5.2U_010,2878.9656,2878.8894,2879.0418,0.2477,0.4852,,0.0,0,,,False,,
25P,5.2U_010,2879.118,2879.0418,2879.1942,0.2472,0.4934,,0.0,0,,,False,,
25P,5.2U_010,2879.2704,2879.1942,2879.3466,0.2404,0.5068,,0.0034,0,,,False,,
25P,5.2U_010,2879.4228,2879.3466,2879.499,0.2152,0.5564,,0.0519,0,,,False,,
25P,5.2U_010,2879.5752,2879.4990000000003,2879.6514,0.1845,0.6432,,0.117,0,,,False,,
25P,5.2U_010,2879.7276,2879.6514,2879.8038,0.1769,0.6797,,0.1526,0,,,False,,
25P,5.2U_010,2879.88,2879.8038,2879.9562,0.1566,0.8051,,0.2621,0,,,False,,
25P,5.2U_010,2880.0324,2879.9562,2880.1086,0.1372,0.9474,,0.3584,0,,,False,,
25P,5.2U_010,2880.1848,2880.1086,2880.261,0.1204,1.0,,0.4316,0,,,False,,
25P,5.2U_010,2880.3372,2880.261,2880.4134,0.1099,1.0,,0.4476,0,,,False,,
25P,5.2U_010,2880.4896,2880.4134,2880.5658,0.1022,1.0,,0.4417,0,,,False,,
25P,5.2U_010,2880.642,2880.5658,2880.7182,0.1153,1.0,,0.3932,0,,,False,,
25P,5.2U_010,2880.7944,2880.7182000000003,2880.8706,0.1277,1.0,,0.3353,0,,,False,,
25P,5.2U_010,2880.9468,2880.8706,2881.023,0.1228,1.0,,0.3319,0,,,False,,
25P,5.2U_010,2881.0992,2881.023,2881.1754,0.1209,1.0,,0.3177,0,,,False,,
25P,5.2U_010,2881.2516,2881.1754,2881.3278,0.1089,1.0,,0.3415,0,,,False,,
25P,5.2U_010,2881.404,2881.3278,2881.4802,0.1107,1.0,,0.3261,0,,,False,,
25P,5.2U_010,2881.5564,2881.4802,2881.6326,0.1281,1.0,,0.2768,0,,,False,,
25P,5.2U_010,2881.7088,2881.6326,2881.785,0.1631,0.8526,,0.1851,0,,,False,,
25P,5.2U_010,2881.8612,2881.785,2881.9374,0.166,0.8266,,0.1915,0,,,False,,
25P,5.2U_010,2882.0136,2881.9374000000003,2882.0898,0.1548,0.8688,,0.2592,0,,,False,,
25P,5.2U_010,2882.166,2882.0898,2882.2422,0.148,0.9041,,0.2867,0,,,False,,
25P,5.2U_010,2882.3184,2882.2422,2882.3946,0.1385,0.9716,,0.2901,0,,,False,,
25P,5.2U_010,2882.4708,2882.3946,2882.547,0.1516,0.8905,,0.2391,0,,,False,,
25P,5.2U_010,2882.6232,2882.547,2882.6994,0.1782,0.7578,,0.1698,0,,,False,,
25P,5.2U_010,2882.7756,2882.6994,2882.8518,0.2091,0.6434,,0.1114,0,,,False,,
25P,5.2U_010,2882.928,2882.8518,2883.0042,0.2046,0.6529,,0.1395,0,,,False,,
25P,5.2U_010,2883.0804,2883.0042,2883.1566,0.1629,0.8198,,0.2431,0,,,False,,
25P,5.2U_010,2883.2328,2883.1566000000003,2883.309,0.1444,0.9192,,0.2657,0,,,False,,
25P,5.2U_010,2883.3852,2883.309,2883.4614,0.1432,0.9262,,0.2516,0,,,False,,
25P,5.2U_010,2883.5376,2883.4614,2883.6138,0.1382,0.9637,,0.2894,0,,,False,,
25P,5.2U_010,2883.69,2883.6138,2883.7662,0.1147,0.9991,,0.4078,0,,,False,,
25P,5.2U_010,2883.8424,2883.7662,2883.9186,0.1279,1.0,,0.3861,0,,,False,,
25P,5.2U_010,2883.9948,2883.9186,2884.071,0.1373,1.0,,0.3381,0,,,False,,
25P,5.2U_010,2884.1472,2884.071,2884.2234,0.1422,0.9758,,0.2984,0,,,False,,
25P,5.2U_010,2884.2996,2884.2234,2884.3758,0.201,0.6834,,0.1159,0,,,False,,
25P,5.2U_010,2884.452,2884.3758000000003,2884.5282,0.2358,0.5863,,0.0188,0,,,False,,
25P,5.2U_010,2884.6044,2884.5282,2884.6806,0.241,0.5751,,0.0,0,,,False,,
25P,5.2U_010,2884.7568,2884.6806,2884.833,0.2371,0.5791,,0.0,0,,,False,,
25P,5.2U_010,2884.9092,2884.833,2884.9854,0.2261,0.5812,,0.0065,0,,,False,,
25P,5.2U_010,2885.0616,2884.9854,2885.1378,0.192,0.6652,,0.095,0,,,False,,
25P,5.2U_010,2885.214,2885.1378,2885.2902,0.1096,1.0,,0.3273,0,,,False,,
25P,5.2U_010,2885.3664,2885.2902,2885.4426,0.0843,1.0,,0.4268,0,,,False,,
25P,5.2U_010,2885.5188,2885.4426,2885.595,0.1302,0.9591,,0.4129,0,,,False,,
25P,5.2U_010,2885.6712,2885.5950000000003,2885.7474,0.1535,0.8478,,0.3923,0,,,False,,
25P,5.2U_010,2885.8236,2885.7474,2885.8998,0.0545,1.0,,0.3946,0,,,False,,
25P,5.2U_010,2885.976,2885.8998,2886.0522,0.0013,1.0,,0.3651,0,,,False,,
25P,5.2U_010,2886.1284,2886.0522,2886.2046,0.0018,1.0,,0.3334,0,,,False,,
25P,5.2U_010,2886.2808,2886.2046,2886.357,0.1674,0.8279,,0.3285,0,,,False,,
25P,5.2U_010,2886.4332,2886.357,2886.5094,0.1769,0.8106,,0.3448,0,,,False,,
25P,5.2U_010,2886.5856,2886.5094,2886.6618,0.1322,0.9713,,0.3874,0,,,False,,
25P,5.2U_010,2886.738,2886.6618,2886.8142,0.1122,1.0,,0.3807,0,,,False,,
25P,5.2U_010,2886.8904,2886.8142000000003,2886.9666,0.1067,1.0,,0.3589,0,,,False,,
25P,5.2U_010,2887.0428,2886.9666,2887.119,0.1235,0.9767,,0.3129,0,,,False,,
25P,5.2U_010,2887.1952,2887.119,2887.2714,0.121,1.0,,0.3684,0,,,False,,
25P,5.2U_010,2887.3476,2887.2714,2887.4238,0.0759,1.0,,0.5189,0,,,False,,
25P,5.2U_010,2887.5,2887.4238,2887.5762,0.0377,1.0,,0.6712,0,,,False,,
25P,5.2U_010,2887.6524,2887.5762,2887.7286,0.0261,1.0,,0.7113,0,,,False,,
25P,5.2U_010,2887.8048,2887.7286,2887.881,0.0137,1.0,,0.7259,0,,,False,,
25P,5.2U_010,2887.9572,2887.881,2888.0334,0.0143,1.0,,0.6854,0,,,False,,
25P,5.2U_010,2888.1096,2888.0334,2888.1858,0.0131,1.0,,0.654,0,,,False,,
25P,5.2U_010,2888.262,2888.1858,2888.3382,0.01,1.0,,0.704,0,,,False,,
25P,5.2U_020_FS_Top,2888.4144,2888.3382,2888.4906,0.015,1.0,,0.774,0,,,False,,
25P,5.2U_020_FS_Top,2888.5668,2888.4906,2888.643,0.0202,1.0,,0.7564,0,,,False,,
25P,5.2U_020_FS_Top,2888.7192,2888.643,2888.7954,0.0414,1.0,,0.7073,0,,,False,,
25P,5.2U_020_FS_Top,2888.8716,2888.7954,2888.9478,0.0486,1.0,,0.6946,0,,,False,,
25P,5.2U_020_FS_Top,2889.024,2888.9478,2889.1002,0.0498,1.0,,0.6926,0,,,False,,
25P,5.2U_020_FS_Top,2889.1764,2889.1002,2889.2526,0.0426,1.0,,0.7051,0,,,False,,
25P,5.2U_020_FS_Top,2889.3288,2889.2526,2889.405,0.0442,1.0,,0.7022,0,,,False,,
25P,5.2U_020_FS_Top,2889.4812,2889.405,2889.5574,0.0601,1.0,,0.6764,0,,,False,,
25P,5.2U_020,2889.6336,2889.5574,2889.7098,0.081,1.0,,0.6392,0,,,False,,
25P,5.2U_020,2889.786,2889.7098,2889.8622,0.0892,1.0,,0.5854,0,,,False,,
25P,5.2U_020,2889.9384,2889.8622,2890.0146,0.0913,1.0,,0.57,0,,,False,,
25P,5.2U_020,2890.0908,2890.0146,2890.167,0.1026,1.0,,0.5175,0,,,False,,
25P,5.2U_020,2890.2432,2890.167,2890.3194,0.1086,1.0,,0.4812,0,,,False,,
25P,5.2U_020,2890.3956,2890.3194,2890.4718,0.0941,1.0,,0.4984,0,,,False,,
25P,5.2U_020,2890.548,2890.4718,2890.6242,0.0886,1.0,,0.5251,0,,,False,,
25P,5.2U_020,2890.7004,2890.6242,2890.7766,0.0919,1.0,,0.5414,0,,,False,,
25P,5.2U_020,2890.8528,2890.7766,2890.929,0.1016,1.0,,0.521,0,,,False,,
25P,5.2U_020,2891.0052,2890.929,2891.0814,0.1139,1.0,,0.5034,0,,,False,,
25P,5.2U_020,2891.1576,2891.0814,2891.2338,0.1068,1.0,,0.522,0,,,False,,
25P,5.2U_020,2891.31,2891.2338,2891.3862,0.1044,1.0,,0.514,0,,,False,,
25P,5.2U_020,2891.4624,2891.3862,2891.5386,0.1056,1.0,,0.4819,0,,,False,,
25P,5.2U_020,2891.6148,2891.5386,2891.691,0.0901,1.0,,0.4703,0,,,False,,
25P,5.2U_020,2891.7672,2891.691,2891.8434,0.0813,1.0,,0.483,0,,,False,,
25P,5.2U_020,2891.9196,2891.8434,2891.9958,0.0706,1.0,,0.5197,0,,,False,,
25P,5.2U_020,2892.072,2891.9958,2892.1482,0.0645,1.0,,0.5361,0,,,False,,
25P,5.2U_020,2892.2244,2892.1482,2892.3006,0.066,1.0,,0.5043,0,,,False,,
25P,5.2U_020,2892.3768,2892.3006,2892.453,0.0862,1.0,,0.3811,0,,,False,,
25P,5.2U_020,2892.5292,2892.453,2892.6054,0.1192,0.9038,,0.2554,0,,,False,,
25P,5.2U_020,2892.6816,2892.6054,2892.7578,0.1698,0.5901,,0.0957,0,,,False,,
25P,5.2U_020,2892.834,2892.7578,2892.9102,0.1943,0.4838,,0.0198,0,,,False,,
